location,site,type,year,sample.no,depth,density,swe,htc
Broad: Shrub,BSH,shrub,2022,16,84,296.6099502,249.1523582,0.307921119
Broad: Shrub,BSH,shrub,2022,17,70,283.9457052,198.7619936,0.338625687
Broad: Shrub,BSH,shrub,2022,18,72,283.8346153,204.360923,0.328961863
Broad: Shrub,BSH,shrub,2022,19,72,237.1768703,170.7673466,0.22969921
Broad: Shrub,BSH,shrub,2022,20,78,319.4261002,249.1523582,0.384586049
Broad: Shrub,BSH,shrub,2022,21,82,317.5002646,260.350217,0.361427889
Broad: Shrub,BSH,shrub,2022,22,80,311.4404477,249.1523582,0.356457185
Broad: Shrub,BSH,shrub,2022,23,82,279.9464699,229.5561053,0.280985215
Broad: Shrub,BSH,shrub,2022,24,82,266.2905445,218.3582465,0.254240638
Broad: Shrub,BSH,shrub,2022,25,87,241.3331637,209.9598524,0.196816765
Broad: Shrub,BSH,shrub,2022,26,91,279.9464699,254.7512876,0.253195469
Broad: Shrub,BSH,shrub,2022,27,94,354.4003182,333.1362991,0.392832746
Broad: Shrub,BSH,shrub,2022,28,96,291.6109061,279.9464699,0.260425569
Broad: Shrub,BSH,shrub,2022,29,92,292.1180555,268.7486111,0.272694454
Broad: Shrub,BSH,shrub,2022,30,90,323.4936985,291.1443287,0.341850698
Broad: Shrub,BSH,shrub,2022,31,94,321.640625,302.3421875,0.323564801
Broad: Shrub,BSH,shrub,2022,32,90,317.2726658,285.5453993,0.328829019
Broad: Shrub,BSH,shrub,2022,33,86,279.9464699,240.7539641,0.267916135
Broad: Riparian Forest,BRF,forest,2022,1,104,183.0419226,190.3635995,0.094714207
Broad: Riparian Forest,BRF,forest,2022,2,108,264.3938882,285.5453993,0.190294571
Broad: Riparian Forest,BRF,forest,2022,3,100,235.1550347,235.1550347,0.162575798
Broad: Riparian Forest,BRF,forest,2022,4,104,220.7270243,229.5561053,0.137728878
Broad: Riparian Forest,BRF,forest,2022,5,100,223.9571759,223.9571759,0.147461041
Broad: Riparian Forest,BRF,forest,2022,6,100,195.9625289,195.9625289,0.112899859
Broad: Riparian Forest,BRF,forest,2022,7,103,266.3568354,274.3475405,0.202505955
Broad: Riparian Forest,BRF,forest,2022,8,102,268.9681769,274.3475405,0.208520596
Broad: Riparian Forest,BRF,forest,2022,9,109,251.6949913,274.3475405,0.170871636
Broad: Riparian Forest,BRF,forest,2022,10,119,207.0192382,246.3528935,0.105881914
Broad: Riparian Forest,BRF,forest,2022,11,112,244.9531611,274.3475405,0.157505384
Broad: Riparian Forest,BRF,forest,2022,12,85,138.326491,117.5775173,0.066181884
Broad: Riparian Forest,BRF,forest,2022,13,106,179.5883014,190.3635995,0.089453544
Broad: Riparian Forest,BRF,forest,2022,14,95,235.7443957,223.9571759,0.1719913
Broad: Riparian Forest,BRF,forest,2022,15,88,190.8725931,167.9678819,0.121717159
Broad: Riparian Forest,BRF,forest,2022,16,84,219.9579406,184.7646701,0.169335235
Broad: Riparian Forest,BRF,forest,2022,17,112,254.9512493,285.5453993,0.170625366
Broad: Riparian Forest,BRF,forest,2022,18,112,259.9502934,291.1443287,0.177382157
Broad: Riparian Forest,BRF,forest,2022,19,113,252.6950436,285.5453993,0.166135458
Broad: Riparian Forest,BRF,forest,2022,20,109,192.6237178,209.9598524,0.1000784
Broad: Riparian Forest,BRF,forest,2022,21,104,129.206063,134.3743055,0.047193238
Broad: Riparian Forest,BRF,forest,2022,22,102,178.3972602,181.9652054,0.091732561
Broad: Riparian Forest,BRF,forest,2022,23,106,264.1004433,279.9464699,0.193454896
Broad: Riparian Forest,BRF,forest,2022,24,106,253.5364255,268.7486111,0.178288032
Broad: Riparian Forest,BRF,forest,2022,25,95,200.3827363,190.3635995,0.124263714
Broad: Riparian Forest,BRF,forest,2022,26,106,264.1004433,279.9464699,0.193454896
Broad: Riparian Forest,BRF,forest,2022,27,98,251.3805036,246.3528935,0.189576473
Broad: Riparian Forest,BRF,forest,2022,28,107,253.7832484,271.5480758,0.176965846
Broad: Riparian Forest,BRF,forest,2022,29,111,257.2481074,285.5453993,0.175278532
Broad: Riparian Forest,BRF,forest,2022,30,109,243.9900425,265.9491464,0.160570233
Broad: Spruce Forest,BSF,forest,2022,1,54,163.3021074,88.18313801,0.145190148
Broad: Spruce Forest,BSF,forest,2022,2,54,207.3677555,111.9785879,0.234118657
Broad: Spruce Forest,BSF,forest,2022,3,55,203.5974326,111.9785879,0.221579325
Broad: Spruce Forest,BSF,forest,2022,4,56,274.9474258,153.9705584,0.396879456
Broad: Spruce Forest,BSF,forest,2022,5,67,171.3105263,114.7780526,0.128777689
Broad: Spruce Forest,BSF,forest,2022,6,52,201.8844735,104.9799262,0.230435734
Broad: Spruce Forest,BSF,forest,2022,7,46,213.0027488,97.98126445,0.289974571
Broad: Spruce Forest,BSF,forest,2022,8,52,188.4255086,97.98126445,0.200735128
Broad: Spruce Forest,BSF,forest,2022,9,48,198.2954162,95.18179975,0.240841566
Broad: Spruce Forest,BSF,forest,2022,10,53,216.5623635,114.7780526,0.260158144
Broad: Spruce Forest,BSF,forest,2022,11,60,167.9678819,100.7807292,0.138244726
Broad: Spruce Forest,BSF,forest,2022,12,56,219.9579406,123.1764467,0.254002852
Broad: Spruce Forest,BSF,forest,2022,13,62,221.2480165,137.1737702,0.232120989
Broad: Spruce Forest,BSF,forest,2022,14,58,164.1065513,95.18179975,0.136512108
Broad: Spruce Forest,BSF,forest,2022,15,61,165.2143101,100.7807292,0.131556654
Broad: Spruce Forest,BSF,forest,2022,16,56,192.463198,107.7793909,0.194470934
Broad: Spruce Forest,BSF,forest,2022,17,54,186.6309799,100.7807292,0.189636112
Broad: Spruce Forest,BSF,forest,2022,18,66,161.1813008,106.3796585,0.11572647
Broad: Spruce Forest,BSF,forest,2022,19,69,178.5165895,123.1764467,0.135786127
Broad: Spruce Forest,BSF,forest,2022,20,58,222.0265106,128.7753761,0.249878565
Broad: Spruce Forest,BSF,forest,2022,21,68,230.5441517,156.7700231,0.229798208
Broad: Spruce Forest,BSF,forest,2022,22,63,231.0669275,145.5721643,0.249162317
Broad: Spruce Forest,BSF,forest,2022,23,60,223.9571759,134.3743055,0.245768402
Broad: Spruce Forest,BSF,forest,2022,24,62,216.7327509,134.3743055,0.22274334
Broad: Spruce Forest,BSF,forest,2022,25,65,258.412126,167.9678819,0.302036725
Broad: Spruce Forest,BSF,forest,2022,26,66,237.5303381,156.7700231,0.251328401
Broad: Spruce Forest,BSF,forest,2022,27,66,229.0471117,151.1710937,0.233696945
Broad: Spruce Forest,BSF,forest,2022,28,55,213.7773043,117.5775173,0.244291206
Broad: Spruce Forest,BSF,forest,2022,29,54,196.9993677,106.3796585,0.211292088
Broad: Spruce Forest,BSF,forest,2022,30,67,175.4888319,117.5775173,0.135136135
Broad: Coastal Beach Ridge,BBR,beach,2022,1,1,615.8822337,6.158822337,111.5174122
Broad: Coastal Beach Ridge,BBR,beach,2022,2,1,783.8501156,7.838501156,180.6397751
Broad: Coastal Beach Ridge,BBR,beach,2022,3,1,643.8768807,6.438768807,121.8857666
Broad: Coastal Beach Ridge,BBR,beach,2022,4,3,429.2512538,12.87753761,18.05715061
Broad: Coastal Beach Ridge,BBR,beach,2022,5,1,727.8608217,7.278608217,155.7557245
Broad: Coastal Beach Ridge,BBR,beach,2022,6,2,349.9330873,6.998661747,18.00061534
Broad: Coastal Beach Ridge,BBR,beach,2022,7,2,419.9197048,8.398394096,25.9208861
Broad: Coastal Beach Ridge,BBR,beach,2022,8,2,615.8822337,12.31764467,55.75870609
Broad: Coastal Beach Ridge,BBR,beach,2022,9,2,517.9009693,10.35801939,39.42854785
Broad: Coastal Beach Ridge,BBR,beach,2022,10,3,373.2619598,11.19785879,13.65380008
Broad: Coastal Beach Ridge,BBR,beach,2022,11,4,573.8902632,22.95561053,24.20722752
Broad: Coastal Beach Ridge,BBR,beach,2022,12,3,634.5453317,19.03635995,39.45948224
Broad: Coastal Beach Ridge,BBR,beach,2022,13,2,601.8849102,12.0376982,53.25302044
Broad: Coastal Beach Ridge,BBR,beach,2022,14,4,349.9330873,13.99732349,9.000307672
Broad: Coastal Beach Ridge,BBR,beach,2022,15,4,272.9478081,10.91791232,5.475787188
Broad: Coastal Beach Ridge,BBR,beach,2022,16,4,216.9585141,8.678340566,3.459718269
Broad: Coastal Beach Ridge,BBR,beach,2022,17,2,363.9304108,7.278608217,19.46946556
Broad: Coastal Beach Ridge,BBR,beach,2022,18,3,233.2887249,6.998661747,5.333515658
Broad: Coastal Beach Ridge,BBR,beach,2022,19,5,369.5293402,18.47646701,8.029253677
Broad: Coastal Beach Ridge,BBR,beach,2022,20,9,317.2726658,28.55453993,3.288290187
Broad: Coastal Beach Ridge,BBR,beach,2022,21,3,419.9197048,12.59759114,17.28059073
Broad: Coastal Beach Ridge,BBR,beach,2022,22,8,290.4444625,23.235557,3.100155978
Broad: Coastal Beach Ridge,BBR,beach,2022,23,2,475.9089988,9.518179975,33.29393814
Broad: Coastal Beach Ridge,BBR,beach,2022,24,10,302.3421875,30.23421875,2.68747747
Broad: Coastal Beach Ridge,BBR,beach,2022,25,10,324.737905,32.4737905,3.100368385
Broad: Coastal Beach Ridge,BBR,beach,2022,26,6,326.6042148,19.59625289,5.226845345
Broad: Coastal Beach Ridge,BBR,beach,2022,27,3,354.5988618,10.63796585,12.32255458
Broad: Coastal Beach Ridge,BBR,beach,2022,28,9,320.3831822,28.8344864,3.353082525
Broad: Coastal Beach Ridge,BBR,beach,2022,29,7,215.9587053,15.11710937,1.958802821
Broad: Coastal Beach Ridge,BBR,beach,2022,30,6,284.6122444,17.07673466,3.969202352
Broad: Coastal Beach Ridge,BBR,beach,2022,31,9,251.9518229,22.67566406,2.073670888
Broad: Coastal Beach Ridge,BBR,beach,2022,32,8,297.4431242,23.79544994,3.251361147
Broad: Coastal Beach Ridge,BBR,beach,2022,33,10,355.5320167,35.55320167,3.716248639
Broad: Sedge Fen,BCF,fen,2022,1,20,503.9036458,100.7807292,3.732607598
Broad: Sedge Fen,BCF,fen,2022,2,24,349.9330873,83.98394096,1.500051279
Broad: Sedge Fen,BCF,fen,2022,3,25,302.3421875,75.58554686,1.074990988
Broad: Sedge Fen,BCF,fen,2022,4,23,304.2896412,69.98661747,1.183569678
Broad: Sedge Fen,BCF,fen,2022,5,21,293.2772541,61.58822337,1.204161669
Broad: Sedge Fen,BCF,fen,2022,6,31,261.8854073,81.18447626,0.650441489
Broad: Sedge Fen,BCF,fen,2022,7,24,256.6175974,61.58822337,0.806694243
Broad: Sedge Fen,BCF,fen,2022,8,26,279.9464699,72.78608217,0.88618414
Broad: Sedge Fen,BCF,fen,2022,9,21,333.269607,69.98661747,1.554960833
Broad: Sedge Fen,BCF,fen,2022,10,20,405.9223813,81.18447626,2.422162801
Broad: Sedge Fen,BCF,fen,2022,11,27,311.0516332,83.98394096,1.053533957
Broad: Sedge Fen,BCF,fen,2022,12,26,312.2479856,81.18447626,1.102486482
Broad: Sedge Fen,BCF,fen,2022,13,20,321.9384403,64.38768807,1.523572083
Broad: Sedge Fen,BCF,fen,2022,14,22,330.845828,72.78608217,1.462769764
Broad: Sedge Fen,BCF,fen,2022,15,20,293.9437934,58.78875867,1.270123419
Broad: Sedge Fen,BCF,fen,2022,16,26,301.4808137,78.38501156,1.027763855
Broad: Sedge Fen,BCF,fen,2022,17,26,323.0151575,83.98394096,1.179830956
Broad: Sedge Fen,BCF,fen,2022,18,25,313.5400463,78.38501156,1.156094561
Broad: Sedge Fen,BCF,fen,2022,19,21,306.6080384,64.38768807,1.316118849
Broad: Sedge Fen,BCF,fen,2022,20,24,303.2753424,72.78608217,1.126705183
Broad: Sedge Fen,BCF,fen,2022,21,46,310.375434,142.7726996,0.615692947
Broad: Sedge Fen,BCF,fen,2022,22,48,303.2753424,145.5721643,0.563352591
Broad: Sedge Fen,BCF,fen,2022,23,45,317.2726658,142.7726996,0.657658037
Broad: Sedge Fen,BCF,fen,2022,24,47,297.8153935,139.9732349,0.55480933
Broad: Sedge Fen,BCF,fen,2022,25,49,291.3728564,142.7726996,0.509388849
Broad: Sedge Fen,BCF,fen,2022,26,45,320.3831822,144.172432,0.670616505
Broad: Sedge Fen,BCF,fen,2022,27,47,285.9027777,134.3743055,0.511312279
Broad: Sedge Fen,BCF,fen,2022,28,47,291.8590856,137.1737702,0.532838881
Broad: Sedge Fen,BCF,fen,2022,29,48,303.2753424,145.5721643,0.563352591
Broad: Sedge Fen,BCF,fen,2022,30,49,291.3728564,142.7726996,0.509388849
Broad: Sedge Fen,BCF,fen,2022,31,50,313.5400463,156.7700231,0.57804728
Broad: Sedge Fen,BCF,fen,2022,32,50,307.9411169,153.9705584,0.557587061
Broad: Sedge Fen,BCF,fen,2022,33,54,311.0516332,167.9678819,0.526766979
Owl: Spruce Forest,OSF,forest,2022,1,64,192.463198,123.1764467,0.170162067
Owl: Spruce Forest,OSF,forest,2022,2,59,199.2839277,117.5775173,0.197897299
Owl: Spruce Forest,OSF,forest,2022,3,60,200.6283034,120.376982,0.197233409
Owl: Spruce Forest,OSF,forest,2022,4,66,216.3222722,142.7726996,0.208451904
Owl: Spruce Forest,OSF,forest,2022,5,63,257.7284961,162.3689525,0.309978563
Owl: Spruce Forest,OSF,forest,2022,6,62,194.1564227,120.376982,0.178755397
Owl: Spruce Forest,OSF,forest,2022,7,59,284.6913253,167.9678819,0.403872039
Owl: Spruce Forest,OSF,forest,2022,8,66,222.6846919,146.9718967,0.220894103
Owl: Spruce Forest,OSF,forest,2022,9,78,197.3981518,153.9705584,0.146871961
Owl: Spruce Forest,OSF,forest,2022,10,73,230.0929889,167.9678819,0.213221621
Owl: Spruce Forest,OSF,forest,2022,11,47,208.4707754,97.98126445,0.271856572
Owl: Spruce Forest,OSF,forest,2022,12,49,262.8068901,128.7753761,0.414404769
Owl: Spruce Forest,OSF,forest,2022,13,53,211.2803546,111.9785879,0.247622267
Owl: Spruce Forest,OSF,forest,2022,14,48,204.1276343,97.98126445,0.255217058
Owl: Spruce Forest,OSF,forest,2022,15,52,228.8024033,118.9772497,0.295981898
Owl: Spruce Forest,OSF,forest,2022,16,53,224.4853768,118.9772497,0.279542325
Owl: Spruce Forest,OSF,forest,2022,17,62,214.475118,132.9745732,0.218127023
Owl: Spruce Forest,OSF,forest,2022,18,63,211.0707511,132.9745732,0.207904023
Owl: Spruce Forest,OSF,forest,2022,19,56,212.4593745,118.9772497,0.236979675
Owl: Spruce Forest,OSF,forest,2022,20,68,195.5508429,132.9745732,0.165332336
Owl: Spruce Forest,OSF,forest,2022,21,60,186.6309799,111.9785879,0.170672501
Owl: Spruce Forest,OSF,forest,2022,22,53,184.8703103,97.98126445,0.189585798
Owl: Spruce Forest,OSF,forest,2022,23,67,198.4695122,132.9745732,0.172846318
Owl: Spruce Forest,OSF,forest,2022,24,62,207.7022196,128.7753761,0.204568102
Owl: Spruce Forest,OSF,forest,2022,25,55,190.8725931,104.9799262,0.194747454
Owl: Spruce Forest,OSF,forest,2022,26,62,203.1869539,125.9759114,0.195770514
Owl: Spruce Forest,OSF,forest,2022,27,48,218.7081796,104.9799262,0.292978765
Owl: Spruce Forest,OSF,forest,2022,28,62,214.475118,132.9745732,0.218127023
Owl: Spruce Forest,OSF,forest,2022,29,59,213.518494,125.9759114,0.227178022
Owl: Spruce Forest,OSF,forest,2022,30,69,223.1457369,153.9705584,0.212165824
Owl: Coastal Fen,OCF,fen,2022,1,40,244.9531611,97.98126445,0.441015076
Owl: Coastal Fen,OCF,fen,2022,2,34,205.8429925,69.98661747,0.366387449
Owl: Coastal Fen,OCF,fen,2022,3,33,254.4967908,83.98394096,0.577029493
Owl: Coastal Fen,OCF,fen,2022,4,36,194.4072707,69.98661747,0.308652526
Owl: Coastal Fen,OCF,fen,2022,5,40,244.9531611,97.98126445,0.441015076
Owl: Coastal Fen,OCF,fen,2022,6,30,289.2780189,86.78340566,0.820081368
Owl: Coastal Fen,OCF,fen,2022,7,55,254.4967908,139.9732349,0.346217696
Owl: Coastal Fen,OCF,fen,2022,8,60,244.9531611,146.9718967,0.294010051
Owl: Coastal Fen,OCF,fen,2022,9,58,241.3331637,139.9732349,0.295225148
Owl: Coastal Fen,OCF,fen,2022,10,46,213.0027488,97.98126445,0.289974571
Owl: Coastal Fen,OCF,fen,2022,11,45,186.6309799,83.98394096,0.227563335
Owl: Coastal Fen,OCF,fen,2022,12,41,170.699067,69.98661747,0.20894201
Owl: Coastal Fen,OCF,fen,2022,13,42,233.2887249,97.98126445,0.380965404
Owl: Coastal Fen,OCF,fen,2022,14,47,211.4489294,99.3809968,0.279679383
Owl: Coastal Fen,OCF,fen,2022,15,46,213.0027488,97.98126445,0.289974571
Owl: Coastal Fen,OCF,fen,2022,16,44,190.8725931,83.98394096,0.243434317
Owl: Coastal Fen,OCF,fen,2022,17,52,161.5075788,83.98394096,0.147478869
Owl: Coastal Fen,OCF,fen,2022,18,48,247.8692702,118.9772497,0.376314948
Owl: Coastal Fen,OCF,fen,2022,19,57,221.0103709,125.9759114,0.251940381
Owl: Coastal Fen,OCF,fen,2022,20,49,171.3957979,83.98394096,0.176259117
Owl: Coastal Fen,OCF,fen,2022,21,55,203.5974326,111.9785879,0.221579325
Owl: Coastal Fen,OCF,fen,2022,22,45,248.8413065,111.9785879,0.40455704
Owl: Coastal Fen,OCF,fen,2022,23,39,233.2887249,90.98260271,0.410270435
Owl: Coastal Fen,OCF,fen,2022,24,49,257.0936968,125.9759114,0.396583014
Owl: Coastal Fen,OCF,fen,2022,25,52,242.2613682,125.9759114,0.331827456
Owl: Coastal Fen,OCF,fen,2022,26,39,287.1245845,111.9785879,0.621474742
Owl: Coastal Fen,OCF,fen,2022,27,44,270.4028402,118.9772497,0.488559151
Owl: Coastal Fen,OCF,fen,2022,28,55,254.4967908,139.9732349,0.346217696
Owl: Coastal Fen,OCF,fen,2022,29,54,246.2492096,132.9745732,0.330143888
Owl: Coastal Fen,OCF,fen,2022,30,64,349.9330873,223.9571759,0.56251923
Owl: Coastal Beach Ridge,OBR,beach,2022,1,20,279.9464699,55.98929397,1.152039382
Owl: Coastal Beach Ridge,OBR,beach,2022,2,20,209.9598524,41.99197048,0.648022152
Owl: Coastal Beach Ridge,OBR,beach,2022,3,20,293.9437934,58.78875867,1.270123419
Owl: Coastal Beach Ridge,OBR,beach,2022,4,30,223.9571759,67.18715277,0.491536803
Owl: Coastal Beach Ridge,OBR,beach,2022,5,30,242.6202739,72.78608217,0.576873054
Owl: Coastal Beach Ridge,OBR,beach,2022,6,20,251.9518229,50.39036458,0.933151899
Owl: Coastal Beach Ridge,OBR,beach,2022,7,35,247.9525876,86.78340566,0.51643608
Owl: Coastal Beach Ridge,OBR,beach,2022,8,16,297.4431242,47.59089988,1.625680573
Owl: Coastal Beach Ridge,OBR,beach,2022,9,14,279.9464699,39.19250578,1.645770546
Owl: Coastal Beach Ridge,OBR,beach,2022,10,37,317.7770739,117.5775173,0.802399649
Owl: Coastal Beach Ridge,OBR,beach,2022,11,53,285.2284787,151.1710937,0.451291581
Owl: Coastal Beach Ridge,OBR,beach,2022,12,48,309.1075605,148.371629,0.585228339
Owl: Coastal Beach Ridge,OBR,beach,2022,13,51,406.1968386,207.1603877,0.951152672
Owl: Coastal Beach Ridge,OBR,beach,2022,14,65,155.0472756,100.7807292,0.108733221
Owl: Coastal Beach Ridge,OBR,beach,2022,15,66,279.9464699,184.7646701,0.349102843
Owl: Coastal Beach Ridge,OBR,beach,2022,16,62,279.9464699,173.5668113,0.371625607
Owl: Coastal Beach Ridge,OBR,beach,2022,17,66,305.3961489,201.5614583,0.415461235
Owl: Coastal Beach Ridge,OBR,beach,2022,18,61,289.1250427,176.366276,0.402892252
Owl: Coastal Beach Ridge,OBR,beach,2022,19,62,293.4922668,181.9652054,0.408459467
Owl: Coastal Beach Ridge,OBR,beach,2022,20,60,326.6042148,195.9625289,0.522684534
Owl: Coastal Beach Ridge,OBR,beach,2022,21,42,299.9426463,125.9759114,0.629759137
Owl: Coastal Beach Ridge,OBR,beach,2022,22,35,175.9663525,61.58822337,0.260098921
Owl: Coastal Beach Ridge,OBR,beach,2022,23,25,246.3528935,61.58822337,0.713711438
Owl: Coastal Beach Ridge,OBR,beach,2022,24,32,279.9464699,89.58287036,0.720024614
Owl: Coastal Beach Ridge,OBR,beach,2022,25,12,256.6175974,30.79411169,1.613388486
Owl: Coastal Beach Ridge,OBR,beach,2022,26,14,319.9388227,44.79143518,2.149577856
Owl: Coastal Beach Ridge,OBR,beach,2022,27,15,167.9678819,25.19518229,0.552978903
Owl: Coastal Beach Ridge,OBR,beach,2022,28,11,254.4967908,27.99464699,1.731088478
Owl: Coastal Beach Ridge,OBR,beach,2022,29,15,233.2887249,34.99330873,1.066703132
Owl: Coastal Beach Ridge,OBR,beach,2022,30,23,243.4317129,55.98929397,0.757484594
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,1,6,186.6309799,11.19785879,1.70672501
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,2,4,209.9598524,8.398394096,3.240110762
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,3,2,419.9197048,8.398394096,25.9208861
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,4,4,139.9732349,5.598929397,1.440049228
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,5,4,69.98661747,2.799464699,0.360012307
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,6,6,139.9732349,8.398394096,0.960032818
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,7,14,59.98852926,8.398394096,0.075571096
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,8,4,279.9464699,11.19785879,5.76019691
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,9,4,279.9464699,11.19785879,5.76019691
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,10,6,139.9732349,8.398394096,0.960032818
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,11,2,279.9464699,5.598929397,11.52039382
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,12,2,419.9197048,8.398394096,25.9208861
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,13,4,279.9464699,11.19785879,5.76019691
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,14,4,209.9598524,8.398394096,3.240110762
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,15,4,349.9330873,13.99732349,9.000307672
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,16,4,279.9464699,11.19785879,5.76019691
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,17,18,77.7629083,13.99732349,0.098768808
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,18,8,104.9799262,8.398394096,0.405013845
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,19,6,139.9732349,8.398394096,0.960032818
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,20,8,69.98661747,5.598929397,0.180006153
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,21,12,93.31548996,11.19785879,0.213340626
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,22,4,139.9732349,5.598929397,1.440049228
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,23,6,93.31548996,5.598929397,0.426681253
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,24,4,69.98661747,2.799464699,0.360012307
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,25,6,93.31548996,5.598929397,0.426681253
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,26,8,139.9732349,11.19785879,0.720024614
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,27,4,279.9464699,11.19785879,5.76019691
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,28,6,233.2887249,13.99732349,2.666757829
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,29,8,69.98661747,5.598929397,0.180006153
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,30,8,174.9665437,13.99732349,1.125038459
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,31,8,139.9732349,11.19785879,0.720024614
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,32,8,139.9732349,11.19785879,0.720024614
Roberge Lake: Peat Plateau - Polygon Center,RPP,polygon,2022,33,6,186.6309799,11.19785879,1.70672501
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,1,20,139.9732349,27.99464699,0.288009846
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,2,20,139.9732349,27.99464699,0.288009846
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,3,22,159.0604942,34.99330873,0.338103218
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,4,24,174.9665437,41.99197048,0.37501282
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,5,26,161.5075788,41.99197048,0.294957739
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,6,28,199.9617642,55.98929397,0.419839425
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,7,28,299.9426463,83.98394096,0.944638706
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,8,44,190.8725931,83.98394096,0.243434317
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,9,50,223.9571759,111.9785879,0.294922082
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,10,44,222.6846919,97.98126445,0.331341154
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,11,50,223.9571759,111.9785879,0.294922082
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,12,46,243.4317129,111.9785879,0.378742297
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,13,30,186.6309799,55.98929397,0.341345002
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,14,44,222.6846919,97.98126445,0.331341154
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,15,48,233.2887249,111.9785879,0.333344729
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,16,20,167.9678819,33.59357638,0.414734178
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,17,16,174.9665437,27.99464699,0.56251923
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,18,18,217.7361432,39.19250578,0.774347458
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,19,16,314.9397786,50.39036458,1.822562304
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,20,24,163.3021074,39.19250578,0.326677834
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,21,28,169.9674996,47.59089988,0.303333985
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,22,28,179.9655878,50.39036458,0.340069934
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,23,46,267.7748842,123.1764467,0.458278179
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,24,50,291.1443287,145.5721643,0.498418318
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,25,42,113.3116664,47.59089988,0.089876736
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,26,46,334.7186053,153.9705584,0.716059655
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,27,46,219.0885416,100.7807292,0.306781261
Roberge Lake: Peat Plateau - Ice Wedge,RIW,wedge,2022,28,32,236.204834,75.58554686,0.512595648
